,simulation,n_samples,criterion,n_dimensions,score,runtime
3717,Independence,35,mse,10,1.401275814999381,1.1226515769958496
3718,Independence,35,mse,10,1.4109780951391584,1.140127420425415
3719,Independence,35,mse,10,1.4035666211536546,1.1871984004974365
3720,Independence,35,friedman_mse,10,1.4007420690624746,1.092118740081787
3721,Independence,35,friedman_mse,10,1.4268023320084762,1.0521347522735596
3722,Independence,35,friedman_mse,10,1.4062308604151097,1.1110434532165527
3723,Independence,35,friedman_mse,10,1.4118630800965244,1.175224781036377
3724,Independence,35,friedman_mse,10,1.4058898212347177,1.107165813446045
3725,Independence,35,friedman_mse,10,1.388966978875972,1.0970721244812012
3726,Independence,35,friedman_mse,10,1.402636274070317,1.1130948066711426
3727,Independence,35,friedman_mse,10,1.3900962097012637,1.0907025337219238
3728,Independence,35,friedman_mse,10,1.4046359453375465,1.0890507698059082
3729,Independence,35,friedman_mse,10,1.4038873404329861,0.6225275993347168
3730,Independence,35,axis,10,1.3057282121841058,2.089954137802124
3731,Independence,35,axis,10,1.311330986975121,2.6814723014831543
3732,Independence,35,axis,10,1.3068990713523356,1.641369342803955
3733,Independence,35,axis,10,1.3148185663291785,1.549137830734253
3734,Independence,35,axis,10,1.3138798142438053,1.4858770370483398
3735,Independence,35,axis,10,1.2982680414933472,1.490807294845581
3736,Independence,35,axis,10,1.3180240430463428,1.497304916381836
3737,Independence,35,axis,10,1.2935139108292177,1.4761712551116943
3738,Independence,35,axis,10,1.3065936835411383,3.069310188293457
3739,Independence,35,axis,10,1.3220399810227232,2.939528703689575
3740,Independence,35,oblique,10,1.1486371758140423,1.5416743755340576
3741,Independence,35,oblique,10,1.1528047541636723,1.5039823055267334
3742,Independence,35,oblique,10,1.1515948326972911,1.4972333908081055
3743,Independence,35,oblique,10,1.1471889660598975,1.4737513065338135
3744,Independence,35,oblique,10,1.1531727573228716,1.478710651397705
3745,Independence,35,oblique,10,1.1511180037839857,1.4810712337493896
3746,Independence,35,oblique,10,1.1477721899856828,1.4081454277038574
3747,Independence,35,oblique,10,1.1521113142031045,1.5158321857452393
3748,Independence,35,oblique,10,1.1544711089049207,1.502443552017212
3749,Independence,35,oblique,10,1.1495362257130315,1.2272164821624756
3750,Independence,38,mae,10,1.2807770970964019,1.1400997638702393
3751,Independence,38,mae,10,1.2795515796534633,1.1499583721160889
3752,Independence,38,mae,10,1.280681663935776,1.0959906578063965
3753,Independence,38,mae,10,1.2770598597332086,1.0922927856445312
3754,Independence,38,mae,10,1.2731882438328477,1.1128666400909424
3755,Independence,38,mae,10,1.282041219049646,1.1107192039489746
3756,Independence,38,mae,10,1.27840354929311,1.1020259857177734
3757,Independence,38,mae,10,1.2785778275984199,1.088402271270752
3758,Independence,38,mae,10,1.2654575304104179,1.098822832107544
3759,Independence,38,mae,10,1.2842217563175342,1.930994987487793
3760,Independence,38,mse,10,1.2695938765838852,1.1132547855377197
3761,Independence,38,mse,10,1.278529839904754,1.0857529640197754
3762,Independence,38,mse,10,1.276073074652161,1.081169843673706
3763,Independence,38,mse,10,1.2836067770325361,1.1106147766113281
3764,Independence,38,mse,10,1.2797215306053529,1.0811700820922852
3765,Independence,38,mse,10,1.2812445992782944,1.0909507274627686
3766,Independence,38,mse,10,1.2785102744229184,1.1507635116577148
3767,Independence,38,mse,10,1.2766957071379887,1.2206857204437256
3768,Independence,38,mse,10,1.284558192355456,1.1589341163635254
3769,Independence,38,mse,10,1.2773126935097527,1.1663520336151123
3770,Independence,38,friedman_mse,10,1.2729464433410338,1.1320712566375732
3771,Independence,38,friedman_mse,10,1.2742599768005731,0.9062778949737549
3772,Independence,38,friedman_mse,10,1.2798301917516566,0.8170723915100098
3773,Independence,38,friedman_mse,10,1.282679059971906,0.6158578395843506
3774,Independence,38,friedman_mse,10,1.2820951450351983,0.6376442909240723
3775,Independence,38,friedman_mse,10,1.273366833529142,0.6475615501403809
3776,Independence,38,friedman_mse,10,1.2902991035009834,0.630312442779541
3777,Independence,38,friedman_mse,10,1.2772623160533196,0.6162111759185791
3778,Independence,38,friedman_mse,10,1.2752439997411766,0.646289587020874
3779,Independence,38,friedman_mse,10,1.2675016943666622,0.5992250442504883
3780,Independence,38,axis,10,1.2195846813357094,3.200138807296753
3781,Independence,38,axis,10,1.214220895131271,2.893693447113037
3782,Independence,38,axis,10,1.2173976853616555,2.929194450378418
3783,Independence,38,axis,10,1.2142885644654868,2.5195436477661133
3784,Independence,38,axis,10,1.2133625515201147,2.2347545623779297
3785,Independence,38,axis,10,1.2126721182498648,2.5676825046539307
3786,Independence,38,axis,10,1.2173044744206696,2.037195920944214
3787,Independence,38,axis,10,1.2164356428947722,1.7830939292907715
3788,Independence,38,axis,10,1.2112991694138056,1.5660719871520996
3789,Independence,38,axis,10,1.2164976983487685,1.5142006874084473
3790,Independence,38,oblique,10,1.1576006731307813,0.7755472660064697
3791,Independence,38,oblique,10,1.157149180393311,0.7910878658294678
3792,Independence,38,oblique,10,1.1597264643939473,0.8069214820861816
3793,Independence,38,oblique,10,1.15390112425428,0.7683508396148682
3794,Independence,38,oblique,10,1.1541432363170614,0.7632646560668945
3795,Independence,38,oblique,10,1.1535662980049317,0.7529952526092529
3796,Independence,38,oblique,10,1.1581905148641378,0.7958261966705322
3797,Independence,38,oblique,10,1.1584444297796113,0.753704309463501
3798,Independence,38,oblique,10,1.1573422677786465,0.7744553089141846
3799,Independence,38,oblique,10,1.156365451135688,0.7663707733154297
3800,Independence,41,mae,10,1.330837107437536,1.107003927230835
3801,Independence,41,mae,10,1.3443067941210554,1.9691746234893799
3802,Independence,41,mae,10,1.3528945258143712,1.9968502521514893
3803,Independence,41,mae,10,1.3439514593298578,2.0256524085998535
3804,Independence,41,mae,10,1.3415674055044946,2.0826382637023926
3805,Independence,41,mae,10,1.3417683449690583,1.9796087741851807
3806,Independence,41,mae,10,1.3363465564022419,2.0050771236419678
3807,Independence,41,mae,10,1.3320150703496836,2.020718574523926
3808,Independence,41,mae,10,1.3399465668124808,1.714935064315796
3809,Independence,41,mae,10,1.3409048205032539,1.969292163848877
3810,Independence,41,mse,10,1.3324081431695065,1.1010582447052002
3811,Independence,41,mse,10,1.3333086176721087,0.6688137054443359
3812,Independence,41,mse,10,1.329124106747887,0.6123640537261963
3813,Independence,41,mse,10,1.3308957358166418,0.6147580146789551
3814,Independence,41,mse,10,1.3266955062442207,0.5964405536651611
3815,Independence,41,mse,10,1.3270565892008594,0.6071102619171143
3816,Independence,41,mse,10,1.3347012030203549,0.6065704822540283
3817,Independence,41,mse,10,1.3359082238776807,0.6018879413604736
3818,Independence,41,mse,10,1.3260521895883843,0.6077694892883301
3819,Independence,41,mse,10,1.3444049115605254,0.6021068096160889
3820,Independence,41,friedman_mse,10,1.3432113649014918,0.5957629680633545
3821,Independence,41,friedman_mse,10,1.3350636739774548,0.5963842868804932
3822,Independence,41,friedman_mse,10,1.3415296860668018,1.0962765216827393
3823,Independence,41,friedman_mse,10,1.349456247136463,1.1112749576568604
3824,Independence,41,friedman_mse,10,1.3371841931179254,1.2545585632324219
3825,Independence,41,friedman_mse,10,1.3418633956170427,1.166682481765747
3826,Independence,41,friedman_mse,10,1.3402414502932065,1.1259698867797852
3827,Independence,41,friedman_mse,10,1.3351791034551326,1.122068166732788
3828,Independence,41,friedman_mse,10,1.326069806591048,1.093177318572998
3829,Independence,41,friedman_mse,10,1.3348312393444937,1.076493740081787
3830,Independence,41,axis,10,1.2654908470158106,2.3704278469085693
3831,Independence,41,axis,10,1.254719892715672,2.4731712341308594
3832,Independence,41,axis,10,1.2692821147551618,2.608302354812622
3833,Independence,41,axis,10,1.2622292800508137,2.130481004714966
3834,Independence,41,axis,10,1.2740865639409766,1.7545654773712158
3835,Independence,41,axis,10,1.2718535147564645,1.6860947608947754
3836,Independence,41,axis,10,1.2756295182199782,1.7254583835601807
3837,Independence,41,axis,10,1.2686301532075994,1.8536553382873535
3838,Independence,41,axis,10,1.2866940165293292,1.7185485363006592
3839,Independence,41,axis,10,1.274782686586129,1.6719903945922852
3840,Independence,41,oblique,10,1.1399318545107984,0.7932393550872803
3841,Independence,41,oblique,10,1.140686428735658,0.7865359783172607
3842,Independence,41,oblique,10,1.1419856253147367,0.7970149517059326
3843,Independence,41,oblique,10,1.1467619705630552,1.5659193992614746
3844,Independence,41,oblique,10,1.1452246777083304,1.6554069519042969
3845,Independence,41,oblique,10,1.1381405576211796,1.6590187549591064
3846,Independence,41,oblique,10,1.1442214957624262,1.5544097423553467
3847,Independence,41,oblique,10,1.14716870001824,1.7853307723999023
3848,Independence,41,oblique,10,1.1462651685217466,1.5947740077972412
3849,Independence,41,oblique,10,1.14512764635089,1.6444251537322998
3850,Independence,44,mae,10,1.1698659437981989,2.1188645362854004
3851,Independence,44,mae,10,1.161447664647976,2.123549461364746
3852,Independence,44,mae,10,1.1741625362387897,1.3390140533447266
3853,Independence,44,mae,10,1.1691358248573114,1.2426478862762451
3854,Independence,44,mae,10,1.1733358463856156,1.2290477752685547
3855,Independence,44,mae,10,1.1671282614559888,1.2031152248382568
3856,Independence,44,mae,10,1.1690661701486882,1.1964352130889893
3857,Independence,44,mae,10,1.1645839974225882,1.2074527740478516
3858,Independence,44,mae,10,1.1675048286801164,1.1895294189453125
3859,Independence,44,mae,10,1.1695657637347385,1.184607982635498
3860,Independence,44,mse,10,1.1776527606720153,0.6061153411865234
3861,Independence,44,mse,10,1.1732116173495535,0.600421667098999
3862,Independence,44,mse,10,1.1766649376168021,0.6013824939727783
3863,Independence,44,mse,10,1.1783908548600166,0.5939719676971436
3864,Independence,44,mse,10,1.1726999832803515,1.088707447052002
3865,Independence,44,mse,10,1.1779032228376898,1.1066060066223145
3866,Independence,44,mse,10,1.1721241603982873,1.0987441539764404
3867,Independence,44,mse,10,1.1798135821023077,1.162710428237915
3868,Independence,44,mse,10,1.1796785413295332,1.0862360000610352
3869,Independence,44,mse,10,1.1715871516977518,1.0841002464294434
3870,Independence,44,friedman_mse,10,1.1755821986341863,0.6713278293609619
3871,Independence,44,friedman_mse,10,1.1760108791955388,1.077519416809082
3872,Independence,44,friedman_mse,10,1.1764307451708187,1.086866855621338
3873,Independence,44,friedman_mse,10,1.181571705064953,1.119474172592163
3874,Independence,44,friedman_mse,10,1.1763126846805707,0.9250948429107666
3875,Independence,44,friedman_mse,10,1.1746144883446514,0.6664924621582031
3876,Independence,44,friedman_mse,10,1.1701570830929888,0.6284868717193604
3877,Independence,44,friedman_mse,10,1.1778857644597744,0.6351943016052246
3878,Independence,44,friedman_mse,10,1.1750998318607966,0.6110405921936035
3879,Independence,44,friedman_mse,10,1.1760387991699628,0.6134247779846191
3880,Independence,44,axis,10,1.1304424472185306,2.120067834854126
3881,Independence,44,axis,10,1.1354077049107798,1.7577338218688965
3882,Independence,44,axis,10,1.1325590045711047,1.7186486721038818
3883,Independence,44,axis,10,1.130322212916246,1.7051315307617188
3884,Independence,44,axis,10,1.1349512712867158,1.7193548679351807
3885,Independence,44,axis,10,1.1295534547997839,3.6048521995544434
3886,Independence,44,axis,10,1.1344013236412687,3.621464490890503
3887,Independence,44,axis,10,1.1352424053370869,3.302422523498535
3888,Independence,44,axis,10,1.1312283882620313,2.7967817783355713
3889,Independence,44,axis,10,1.1331866009849993,2.03886079788208
3890,Independence,44,oblique,10,1.1129979627771562,0.8459017276763916
3891,Independence,44,oblique,10,1.1120656759342693,0.8273613452911377
3892,Independence,44,oblique,10,1.1124050495628637,0.8833966255187988
3893,Independence,44,oblique,10,1.1126199184465675,0.8282320499420166
3894,Independence,44,oblique,10,1.1119026431394359,0.8033549785614014
3895,Independence,44,oblique,10,1.1135971470623196,0.8462491035461426
3896,Independence,44,oblique,10,1.112351154716976,0.8369700908660889
3897,Independence,44,oblique,10,1.111802260638659,0.8176436424255371
3898,Independence,44,oblique,10,1.1134576567861947,0.8377690315246582
3899,Independence,44,oblique,10,1.1114555609812575,0.8471202850341797
3900,Independence,47,mae,10,1.178146233160529,1.260023593902588
3901,Independence,47,mae,10,1.1778211672136594,1.263740062713623
3902,Independence,47,mae,10,1.1755856771925215,1.2334368228912354
3903,Independence,47,mae,10,1.178768845063659,1.1910827159881592
3904,Independence,47,mae,10,1.176793657037093,1.2374014854431152
3905,Independence,47,mae,10,1.1756069154141915,1.2057592868804932
3906,Independence,47,mae,10,1.172726102988189,2.069821834564209
3907,Independence,47,mae,10,1.1747871796000506,2.1073873043060303
3908,Independence,47,mae,10,1.176542058533364,2.1148626804351807
3909,Independence,47,mae,10,1.1766976250639465,1.8038499355316162
3910,Independence,47,mse,10,1.1801984138943635,1.1063909530639648
3911,Independence,47,mse,10,1.1819285222841671,1.1309797763824463
3912,Independence,47,mse,10,1.188483918191024,1.106532096862793
3913,Independence,47,mse,10,1.1831929814220676,0.6824707984924316
3914,Independence,47,mse,10,1.1857273565869588,0.605926513671875
3915,Independence,47,mse,10,1.1837756708767682,0.6275908946990967
3916,Independence,47,mse,10,1.19148485121367,0.6221692562103271
3917,Independence,47,mse,10,1.1793657428986302,0.6158730983734131
3918,Independence,47,mse,10,1.1781546156228393,0.6104485988616943
3919,Independence,47,mse,10,1.1799023066201637,0.6134557723999023
3920,Independence,47,friedman_mse,10,1.1898943829423327,0.5985715389251709
3921,Independence,47,friedman_mse,10,1.1861032608374804,0.5995535850524902
3922,Independence,47,friedman_mse,10,1.1837912488037121,0.6007556915283203
3923,Independence,47,friedman_mse,10,1.1841722680591773,0.5977232456207275
3924,Independence,47,friedman_mse,10,1.1849288020078674,0.6056339740753174
3925,Independence,47,friedman_mse,10,1.187154057984847,0.5960538387298584
3926,Independence,47,friedman_mse,10,1.1902392782232434,0.5968878269195557
3927,Independence,47,friedman_mse,10,1.1832236092145303,1.1141326427459717
3928,Independence,47,friedman_mse,10,1.185391768847745,1.0899603366851807
3929,Independence,47,friedman_mse,10,1.1880626334103557,1.090764045715332
3930,Independence,47,axis,10,1.1383497183233862,3.343982458114624
3931,Independence,47,axis,10,1.1376929472443331,3.29296875
3932,Independence,47,axis,10,1.1367009061036373,3.034331798553467
3933,Independence,47,axis,10,1.1418385734968282,1.7662415504455566
3934,Independence,47,axis,10,1.1388021255873715,1.7285566329956055
3935,Independence,47,axis,10,1.1405638090195844,1.717607021331787
3936,Independence,47,axis,10,1.1333239983542154,1.6437602043151855
3937,Independence,47,axis,10,1.1377701793215862,1.696821689605713
3938,Independence,47,axis,10,1.1339373775450832,1.6678087711334229
3939,Independence,47,axis,10,1.131616491568029,1.592031478881836
3940,Independence,47,oblique,10,1.1163832098065654,0.8146333694458008
3941,Independence,47,oblique,10,1.1164000079855771,0.8651490211486816
3942,Independence,47,oblique,10,1.1167844778192744,0.7734570503234863
3943,Independence,47,oblique,10,1.118034845500216,0.7580428123474121
3944,Independence,47,oblique,10,1.1180997507487886,0.8392384052276611
3945,Independence,47,oblique,10,1.1162182452432623,0.8517687320709229
3946,Independence,47,oblique,10,1.1173679229169693,0.8023083209991455
